x	y	z	valeur
0.500000	0.600000	0.600000	0.012342
0.500000	0.600000	0.700000	0.023305
0.500000	0.600000	0.800000	0.026127
0.500000	0.600000	0.900000	0.008473
0.500000	0.600000	1.000000	0.008473
0.500000	0.700000	0.000000	0.002753
0.500000	0.700000	0.100000	0.002753
0.500000	0.700000	0.200000	0.003549
0.500000	0.700000	0.300000	0.004237
0.500000	0.700000	0.400000	0.004991
0.500000	0.700000	0.500000	0.006318
0.500000	0.700000	0.600000	0.008963
0.500000	0.700000	0.700000	0.014669
0.500000	0.700000	0.800000	0.026030
0.500000	0.700000	0.900000	0.035912
0.500000	0.700000	1.000000	0.035912
0.500000	0.800000	0.000000	0.002881
0.500000	0.800000	0.100000	0.002881
0.500000	0.800000	0.200000	0.003481
